Measured at,Internal temperature,Outlet temperature,Inlet temperature,Ambient temperature,Energy consumption,Volume of water drawn
2022-11-13 18:18:47+02:00,53.07,22.93,22.73,22.73,0,0
2022-11-13 18:23:48+02:00,53.11,22.95,22.77,22.71,0,0
2022-11-13 18:28:49+02:00,53.11,22.91,22.71,22.73,0,0
2022-11-13 18:33:51+02:00,53.14,22.91,22.68,22.71,0,0
2022-11-13 18:38:45+02:00,52.79,40.64,21.84,22.68,0,45
2022-11-13 18:43:46+02:00,35.7,45.05,22.77,22.97,0,245
2022-11-13 18:48:48+02:00,23.82,44.44,23.2,23.26,0,115
2022-11-13 18:53:49+02:00,23.84,42.4,24.15,23.68,0,5
2022-11-13 18:58:50+02:00,24.02,40.4,24.19,23.95,0,0
2022-11-13 19:03:45+02:00,24.13,38.46,24.19,23.95,0,0
2022-11-13 19:08:46+02:00,24.23,36.76,24.15,23.95,0,0
2022-11-13 19:13:48+02:00,24.39,35.2,24.08,23.91,0,0
2022-11-13 19:18:45+02:00,24.47,33.76,24.08,23.86,0,0
2022-11-13 19:23:47+02:00,24.63,32.47,24.04,23.84,0,0
2022-11-13 19:28:48+02:00,24.78,31.45,24.02,23.8,0,0
2022-11-13 19:33:49+02:00,24.86,30.48,23.97,23.75,0,0
2022-11-13 19:38:48+02:00,25.06,29.74,23.88,23.68,0,0
2022-11-13 19:43:50+02:00,25.2,29,23.86,23.66,0,0
2022-11-13 19:48:45+02:00,25.34,28.38,23.82,23.57,0,0
2022-11-13 19:53:46+02:00,25.45,27.86,23.8,23.6,0,0
2022-11-13 19:58:47+02:00,25.56,27.34,23.73,23.53,0,0
2022-11-13 20:03:48+02:00,25.65,26.95,23.73,23.53,0,0
2022-11-13 20:08:50+02:00,25.79,26.55,23.66,23.44,0,0
2022-11-13 20:13:51+02:00,25.9,26.22,23.62,23.42,0,0
2022-11-13 20:18:45+02:00,25.97,25.97,23.6,23.4,0,0
2022-11-13 20:23:46+02:00,26.08,25.68,23.57,23.4,0,0
2022-11-13 20:28:48+02:00,26.22,25.38,23.53,23.37,0,0
2022-11-13 20:33:49+02:00,26.33,25.25,23.46,23.31,0,0
2022-11-13 20:38:50+02:00,26.44,24.95,23.4,23.26,0,0
2022-11-13 20:43:45+02:00,26.55,24.8,23.42,23.33,0,0
2022-11-13 20:48:46+02:00,26.64,24.63,23.37,23.24,0,0
2022-11-13 20:53:47+02:00,26.73,24.47,23.35,23.22,0,0
2022-11-13 20:58:48+02:00,26.8,24.32,23.37,23.22,0,0
2022-11-13 21:03:50+02:00,26.84,24.21,23.28,23.2,0,0
2022-11-13 21:08:51+02:00,26.97,24.06,23.31,23.17,0,0
2022-11-13 21:13:45+02:00,27.04,24.02,23.26,23.17,0,0
2022-11-13 21:18:46+02:00,27.15,23.91,23.24,23.15,0,0
2022-11-13 21:23:48+02:00,27.18,23.8,23.2,23.13,0,0
2022-11-13 21:28:49+02:00,27.25,23.73,23.2,23.08,0,0
2022-11-13 21:33:50+02:00,27.4,23.64,23.15,23.04,0,0
2022-11-13 21:38:45+02:00,27.45,23.57,23.15,23.02,0,0
2022-11-13 21:43:46+02:00,27.5,23.48,23.15,23,0,0
2022-11-13 21:48:47+02:00,27.59,23.4,23.13,23,0,0
2022-11-13 21:53:49+02:00,27.65,23.37,23.13,22.97,0,0
2022-11-13 21:58:50+02:00,27.72,23.31,23.04,22.97,0,0
2022-11-13 22:03:51+02:00,27.81,23.24,23.02,22.95,0,0
2022-11-13 22:08:45+02:00,27.88,23.22,23,22.93,0,0
2022-11-13 22:13:45+02:00,27.9,23.15,23,22.91,0,0
2022-11-13 22:18:46+02:00,27.97,23.06,22.97,22.91,0,0
2022-11-13 22:23:46+02:00,28.02,23.02,22.95,22.88,0,0
2022-11-13 22:28:46+02:00,28.13,22.97,22.97,22.91,0,0
2022-11-13 22:33:47+02:00,28.15,22.91,22.93,22.86,0,0
2022-11-13 22:38:47+02:00,28.27,22.88,22.95,22.8,0,0
2022-11-13 22:43:47+02:00,28.27,22.84,22.91,22.82,0,0
2022-11-13 22:48:48+02:00,28.34,22.8,22.88,22.8,0,0
2022-11-13 22:53:48+02:00,28.38,22.75,22.88,22.77,0,0
2022-11-13 22:58:48+02:00,28.45,22.66,22.82,22.75,0,0
2022-11-13 23:03:49+02:00,26.77,41.67,21.97,22.64,0,60
2022-11-13 23:08:49+02:00,26.75,41.08,22.08,22.64,0,0
2022-11-13 23:13:49+02:00,26.8,39.18,22.17,22.68,0,0
2022-11-13 23:18:50+02:00,26.8,37.25,22.28,22.68,0,0
2022-11-13 23:23:50+02:00,26.88,35.42,22.31,22.68,0,0
2022-11-13 23:28:50+02:00,26.88,33.83,22.37,22.68,0,0
2022-11-13 23:33:51+02:00,26.93,32.47,22.44,22.66,0,0
2022-11-13 23:38:51+02:00,26.97,31.3,22.46,22.68,0,0
2022-11-13 23:43:45+02:00,27.02,30.34,22.48,22.68,0,0
2022-11-13 23:48:50+02:00,27.06,29.41,22.53,22.73,0,0
2022-11-13 23:53:51+02:00,27.09,28.65,22.57,22.73,0,0
2022-11-13 23:58:51+02:00,27.13,27.97,22.57,22.71,0,0
2022-11-14 00:03:49+02:00,27.25,27.43,22.62,22.75,4.94,0
2022-11-14 00:08:50+02:00,27.31,26.91,22.62,22.75,0,0
2022-11-14 00:13:51+02:00,27.4,26.46,22.66,22.75,0,0
2022-11-14 00:18:46+02:00,27.4,26.08,22.68,22.75,0,0
2022-11-14 00:23:45+02:00,27.43,25.77,22.66,22.75,0,0
2022-11-14 00:28:46+02:00,27.5,25.47,22.68,22.8,0,0
2022-11-14 00:33:47+02:00,27.56,25.18,22.71,22.75,0,0
2022-11-14 00:38:49+02:00,27.59,24.91,22.66,22.75,0,0
2022-11-14 00:43:50+02:00,27.61,24.6,22.71,22.77,0,0
2022-11-14 00:48:51+02:00,27.59,24.41,22.73,22.82,0,0
2022-11-14 00:53:45+02:00,27.59,24.28,22.71,22.75,0,0
2022-11-14 00:58:46+02:00,27.63,24.08,22.75,22.75,0,0
2022-11-14 01:03:48+02:00,27.65,23.93,22.71,22.73,0,0
2022-11-14 01:08:49+02:00,27.72,23.82,22.73,22.73,0,0
2022-11-14 01:13:50+02:00,27.77,23.68,22.73,22.77,0,0
2022-11-14 01:18:51+02:00,27.77,23.6,22.75,22.73,0,0
2022-11-14 01:23:46+02:00,27.77,23.44,22.77,22.73,0,0
2022-11-14 01:28:47+02:00,27.84,23.37,22.75,22.75,0,0
2022-11-14 01:33:46+02:00,27.88,23.28,22.75,22.71,0,0
2022-11-14 01:38:47+02:00,27.86,23.22,22.68,22.68,0,0
2022-11-14 01:43:48+02:00,27.9,23.17,22.71,22.68,0,0
2022-11-14 01:48:49+02:00,27.93,23.08,22.73,22.68,0,0
2022-11-14 01:53:50+02:00,27.9,23,22.71,22.71,0,0
2022-11-14 01:58:51+02:00,27.9,22.91,22.71,22.66,0,0
2022-11-14 02:03:46+02:00,28.04,22.86,22.71,22.68,0,0
2022-11-14 02:08:47+02:00,28.09,22.82,22.68,22.68,0,0
2022-11-14 02:13:48+02:00,28.06,22.8,22.68,22.66,0,0
2022-11-14 02:18:49+02:00,28.13,22.73,22.68,22.64,0,0
2022-11-14 02:23:50+02:00,28.13,22.68,22.64,22.66,0,0
2022-11-14 02:28:45+02:00,28.09,22.64,22.66,22.66,0,0
2022-11-14 02:33:46+02:00,28.15,22.6,22.68,22.66,0,0
2022-11-14 02:38:47+02:00,28.18,22.53,22.68,22.68,0,0
2022-11-14 02:43:48+02:00,28.22,22.48,22.66,22.64,0,0
2022-11-14 02:48:49+02:00,28.2,22.48,22.66,22.62,0,0
2022-11-14 02:53:50+02:00,28.27,22.48,22.66,22.64,0,0
2022-11-14 02:58:45+02:00,28.29,22.46,22.66,22.62,0,0
2022-11-14 03:03:46+02:00,28.31,22.42,22.62,22.6,0,0
2022-11-14 03:08:47+02:00,28.34,22.4,22.62,22.62,0,0
2022-11-14 03:13:48+02:00,28.36,22.4,22.6,22.62,0,0
2022-11-14 03:18:49+02:00,28.31,22.31,22.6,22.6,0,0
2022-11-14 03:23:51+02:00,28.38,22.31,22.62,22.6,0,0
2022-11-14 03:28:45+02:00,28.47,22.31,22.57,22.6,0,0
2022-11-14 03:33:46+02:00,28.45,22.31,22.57,22.57,0,0
2022-11-14 03:38:47+02:00,28.43,22.28,22.55,22.57,0,0
2022-11-14 03:43:49+02:00,28.43,22.26,22.55,22.57,0,0
2022-11-14 03:48:50+02:00,28.5,22.26,22.6,22.55,0,0
2022-11-14 03:53:51+02:00,28.47,22.28,22.55,22.55,0,0
2022-11-14 03:58:46+02:00,28.52,22.17,22.57,22.53,0,0
2022-11-14 04:03:47+02:00,28.54,22.2,22.53,22.55,0,0
2022-11-14 04:08:48+02:00,28.56,22.17,22.57,22.53,0,0
2022-11-14 04:13:49+02:00,28.59,22.15,22.55,22.55,0,0
2022-11-14 04:18:50+02:00,28.59,22.13,22.55,22.51,0,0
2022-11-14 04:23:45+02:00,28.63,22.11,22.53,22.51,0,0
2022-11-14 04:28:46+02:00,28.63,22.15,22.55,22.53,0,0
2022-11-14 04:33:45+02:00,28.63,22.11,22.51,22.48,0,0
2022-11-14 04:38:46+02:00,28.72,22.13,22.48,22.51,0,0
2022-11-14 04:43:48+02:00,28.68,22.11,22.51,22.51,0,0
2022-11-14 04:48:49+02:00,28.61,22.08,22.51,22.48,0,0
2022-11-14 04:53:50+02:00,28.72,22.08,22.46,22.51,0,0
2022-11-14 04:58:51+02:00,28.68,22.08,22.46,22.44,0,0
2022-11-14 05:03:46+02:00,28.75,22.06,22.51,22.46,0,0
2022-11-14 05:08:45+02:00,28.77,22.08,22.48,22.48,0,0
2022-11-14 05:13:46+02:00,28.77,22.06,22.46,22.46,0,0
2022-11-14 05:18:47+02:00,28.79,22.06,22.44,22.46,0,0
2022-11-14 05:23:49+02:00,28.86,22.04,22.46,22.44,0,0
2022-11-14 05:28:50+02:00,28.84,22.02,22.44,22.46,0,0
2022-11-14 05:33:51+02:00,28.88,22.02,22.44,22.44,0,0
2022-11-14 05:38:46+02:00,28.88,22,22.46,22.42,0,0
2022-11-14 05:43:47+02:00,28.9,21.97,22.44,22.42,0,0
2022-11-14 05:48:48+02:00,28.93,21.97,22.44,22.42,0,0
2022-11-14 05:53:50+02:00,28.93,21.97,22.42,22.42,0,0
2022-11-14 05:58:45+02:00,28.95,21.95,22.42,22.44,0,0
2022-11-14 06:03:46+02:00,28.95,21.95,22.42,22.42,0,0
2022-11-14 06:08:47+02:00,28.95,21.89,22.4,22.4,0,0
2022-11-14 06:13:48+02:00,28.93,21.97,22.4,22.4,0,0
2022-11-14 06:18:50+02:00,29,21.95,22.37,22.4,0,0
2022-11-14 06:23:51+02:00,29,21.93,22.37,22.37,0,0
2022-11-14 06:28:45+02:00,29.02,21.93,22.37,22.35,0,0
2022-11-14 06:33:46+02:00,29.06,21.93,22.37,22.35,0,0
2022-11-14 06:38:48+02:00,29.04,21.89,22.37,22.35,0,0
2022-11-14 06:43:49+02:00,29.09,21.91,22.4,22.35,0,0
2022-11-14 06:48:50+02:00,29.06,21.84,22.33,22.35,0,0
2022-11-14 06:53:51+02:00,29.09,21.89,22.35,22.33,0,0
2022-11-14 06:58:45+02:00,29.16,21.89,22.35,22.35,0,0
2022-11-14 07:03:47+02:00,29.16,21.89,22.33,22.33,0,0
2022-11-14 07:08:48+02:00,29.13,21.84,22.33,22.33,0,0
2022-11-14 07:13:49+02:00,29.13,21.84,22.33,22.31,0,0
2022-11-14 07:18:51+02:00,29.2,21.91,22.31,22.31,0,0
2022-11-14 07:23:45+02:00,29.18,21.84,22.28,22.28,0,0
2022-11-14 07:28:46+02:00,29.2,21.89,22.28,22.31,0,0
2022-11-14 07:33:48+02:00,29.23,21.93,22.31,22.31,0,0
2022-11-14 07:38:49+02:00,29.23,21.89,22.28,22.31,0,0
2022-11-14 07:43:50+02:00,29.27,21.89,22.28,22.31,0,0
2022-11-14 07:48:45+02:00,29.23,21.84,22.31,22.26,0,0
2022-11-14 07:53:46+02:00,29.2,21.86,22.33,22.28,0,0
2022-11-14 07:58:48+02:00,29.27,21.89,22.28,22.26,0,0
2022-11-14 08:03:49+02:00,29.34,21.89,22.31,22.28,0,0
2022-11-14 08:08:50+02:00,29.34,21.89,22.28,22.26,0,0
2022-11-14 08:13:45+02:00,29.34,21.93,22.28,22.31,0,0
2022-11-14 08:18:46+02:00,29.37,21.91,22.31,22.28,0,0
2022-11-14 08:23:48+02:00,29.37,21.89,22.28,22.28,0,0
2022-11-14 08:28:49+02:00,29.39,21.95,22.28,22.31,0,0
2022-11-14 08:33:46+02:00,29.39,21.95,22.26,22.31,0,0
2022-11-14 08:38:45+02:00,29.44,21.93,22.26,22.33,0,0
2022-11-14 08:43:46+02:00,29.44,21.97,22.31,22.33,0,0
2022-11-14 08:48:47+02:00,29.41,21.97,22.28,22.35,0,0
2022-11-14 08:53:48+02:00,29.46,22,22.33,22.31,0,0
2022-11-14 08:58:49+02:00,29.51,22.04,22.31,22.33,0,0
2022-11-14 09:03:50+02:00,29.46,22.04,22.33,22.31,0,0
2022-11-14 09:08:45+02:00,29.51,22.06,22.31,22.31,0,0
2022-11-14 09:13:46+02:00,29.51,22.06,22.33,22.31,0,0
2022-11-14 09:18:45+02:00,29.53,22.13,22.31,22.31,0,0
2022-11-14 09:23:46+02:00,29.58,22.6,22.31,22.35,0,0
2022-11-14 09:28:48+02:00,29.62,23.31,22.33,22.37,0,0
2022-11-14 09:33:49+02:00,29.53,23.91,22.33,22.4,0,0
2022-11-14 09:38:50+02:00,29.65,24.45,22.37,22.4,0,0
2022-11-14 09:43:45+02:00,29.62,25.02,22.4,22.42,0,0
2022-11-14 09:48:46+02:00,29.62,25.43,22.44,22.44,0,0
2022-11-14 09:53:45+02:00,29.65,25.81,22.44,22.46,0,0
2022-11-14 09:58:46+02:00,29.72,26.2,22.46,22.51,0,0
2022-11-14 10:03:48+02:00,29.72,26.42,22.48,22.48,0,0
2022-11-14 10:08:49+02:00,29.74,26.66,22.48,22.55,0,0
2022-11-14 10:13:50+02:00,29.76,26.8,22.51,22.53,0,0
2022-11-14 10:18:45+02:00,29.74,27.04,22.53,22.57,0,0
2022-11-14 10:23:46+02:00,29.79,27.22,22.53,22.62,0,0
2022-11-14 10:28:47+02:00,29.81,27.5,22.57,22.57,0,0
2022-11-14 10:33:48+02:00,28.81,39.43,22.02,22.53,0,65
2022-11-14 10:38:50+02:00,28.2,39.43,22.33,22.68,0,30
2022-11-14 10:43:51+02:00,28.25,37.89,22.44,22.75,0,0
2022-11-14 10:48:45+02:00,28.2,36.53,22.48,22.75,0,0
2022-11-14 10:53:47+02:00,28.27,35.2,22.51,22.73,0,0
2022-11-14 10:58:48+02:00,28.25,34.14,22.55,22.75,0,0
2022-11-14 11:03:46+02:00,28.27,33.16,22.64,22.8,0,0
2022-11-14 11:08:47+02:00,28.31,32.5,22.66,22.84,0,0
2022-11-14 11:13:48+02:00,28.31,31.9,22.71,22.84,0,0
2022-11-14 11:18:50+02:00,28.29,31.38,22.73,22.88,0,0
2022-11-14 11:23:51+02:00,28.34,30.95,22.71,22.84,0,0
2022-11-14 11:28:45+02:00,28.29,30.53,22.77,22.82,0,0
2022-11-14 11:33:47+02:00,28.31,30.13,22.73,22.91,0,0
2022-11-14 11:38:48+02:00,28.34,29.76,22.77,22.84,0,0
2022-11-14 11:43:50+02:00,28.38,29.55,22.8,22.86,0,0
2022-11-14 11:48:51+02:00,28.38,29.3,22.8,22.84,0,0
2022-11-14 11:53:45+02:00,28.43,29.04,22.8,22.88,0,0
2022-11-14 11:58:46+02:00,28.43,28.88,22.82,22.88,0,0
2022-11-14 12:03:48+02:00,28.4,28.63,22.82,22.86,0,0
2022-11-14 12:08:50+02:00,28.43,28.47,22.82,22.86,0,0
2022-11-14 12:13:51+02:00,28.47,28.2,22.8,22.84,0,0
2022-11-14 12:18:45+02:00,28.4,27.84,22.84,22.84,0,0
2022-11-14 12:23:46+02:00,28.45,27.54,22.86,22.82,0,0
2022-11-14 12:28:48+02:00,28.47,27.22,22.84,22.82,0,0
2022-11-14 12:33:49+02:00,28.52,26.93,22.84,22.8,0,0
2022-11-14 12:38:50+02:00,28.52,26.71,22.8,22.82,0,0
2022-11-14 12:43:51+02:00,28.54,26.48,22.82,22.82,0,0
2022-11-14 12:48:46+02:00,28.52,26.22,22.84,22.84,0,0
2022-11-14 12:53:47+02:00,28.59,26.08,22.86,22.77,0,0
2022-11-14 12:58:48+02:00,28.54,25.93,22.84,22.77,0,0
2022-11-14 13:00:52+02:00,28.59,25.84,22.86,22.82,0,0
2022-11-14 13:03:46+02:00,28.59,25.77,22.82,22.8,0,0
2022-11-14 13:08:48+02:00,28.59,25.68,22.84,22.77,0,0
2022-11-14 13:13:50+02:00,28.59,25.52,22.84,22.8,0,0
2022-11-14 13:18:51+02:00,28.61,25.5,22.86,22.8,0,0
2022-11-14 13:23:45+02:00,28.61,25.45,22.82,22.75,0,0
2022-11-14 13:28:47+02:00,28.65,25.38,22.82,22.77,0,0
2022-11-14 13:33:48+02:00,28.63,25.31,22.88,22.77,0,0
2022-11-14 13:38:49+02:00,28.68,25.25,22.82,22.82,0,0
2022-11-14 13:43:51+02:00,28.77,25.2,22.82,22.8,0,0
2022-11-14 13:48:45+02:00,28.75,25.11,22.82,22.8,0,0
2022-11-14 13:53:47+02:00,28.75,25.04,22.84,22.8,0,0
2022-11-14 13:58:48+02:00,28.77,25.02,22.84,22.77,0,0
2022-11-14 14:03:48+02:00,28.72,24.95,22.84,22.8,0,0
2022-11-14 14:08:49+02:00,28.79,24.93,22.84,22.8,0,0
2022-11-14 14:13:50+02:00,28.75,24.89,22.88,22.84,0,0
2022-11-14 14:18:45+02:00,28.77,24.86,22.88,22.82,0,0
2022-11-14 14:23:46+02:00,28.81,24.8,22.88,22.8,0,0
2022-11-14 14:28:47+02:00,28.81,24.78,22.86,22.84,0,0
2022-11-14 14:33:49+02:00,28.79,24.78,22.86,22.82,0,0
2022-11-14 14:38:50+02:00,28.81,24.73,22.86,22.82,0,0
2022-11-14 14:43:48+02:00,34.68,24.71,22.88,22.82,155.36,0
2022-11-14 14:48:49+02:00,38.58,24.8,22.91,22.84,255.29,0
2022-11-14 14:53:50+02:00,41.72,24.82,22.91,22.88,253.06,0
2022-11-14 14:58:49+02:00,41.78,24.8,22.91,22.93,103.1,0
2022-11-14 15:03:51+02:00,41.72,24.65,22.91,22.95,0,0
2022-11-14 15:08:46+02:00,44.94,24.58,22.91,22.93,150.36,0
2022-11-14 15:13:48+02:00,44.08,24.56,22.91,22.95,100.48,0
2022-11-14 15:18:50+02:00,44,24.52,22.95,22.93,0,0
2022-11-14 15:23:45+02:00,47.43,24.45,22.95,22.93,150.67,0
2022-11-14 15:28:48+02:00,45.64,24.45,22.97,22.95,99.43,0
2022-11-14 15:33:50+02:00,48.45,24.39,22.97,22.93,156.83,0
2022-11-14 15:38:46+02:00,46.93,24.39,22.95,22.93,94.38,0
2022-11-14 15:43:48+02:00,50.2,24.34,22.97,22.95,138.08,0
2022-11-14 15:48:50+02:00,48.19,24.36,22.97,22.97,93.66,0
2022-11-14 15:53:48+02:00,51.41,34.26,22.88,22.93,151.28,5
2022-11-14 15:58:51+02:00,49.38,35.72,23,23,104.13,0
2022-11-14 16:03:47+02:00,51.68,34.7,23.02,23.11,152.04,0
2022-11-14 16:08:50+02:00,50.76,33.66,23.06,23.15,111.66,0
2022-11-14 16:13:47+02:00,53.85,32.61,23.11,23.13,155.65,0
2022-11-14 16:18:50+02:00,52,31.69,23.13,23.15,99.17,0
2022-11-14 16:23:45+02:00,52.03,30.81,23.08,23.13,0,0
2022-11-14 16:28:46+02:00,51.96,41.64,22.88,23.13,0,10
2022-11-14 16:33:47+02:00,51.93,41.21,22.97,23.17,0,0
2022-11-14 16:38:49+02:00,51.96,39.54,23.04,23.22,0,0
2022-11-14 16:43:50+02:00,51.82,37.74,23.06,23.22,0,0
2022-11-14 16:48:51+02:00,51.82,36.07,23.08,23.22,0,0
2022-11-14 16:53:47+02:00,55.15,34.7,23.13,23.22,222.06,0
2022-11-14 16:58:49+02:00,53.14,33.47,23.15,23.24,37.64,0
2022-11-14 17:03:50+02:00,53.11,32.38,23.15,23.22,0,0
2022-11-14 17:08:51+02:00,53.14,31.38,23.17,23.24,0,0
2022-11-14 17:13:45+02:00,53.03,30.6,23.17,23.22,0,0
2022-11-14 17:18:46+02:00,53.03,29.88,23.2,23.2,0,0
2022-11-14 17:23:47+02:00,53.07,29.2,23.2,23.2,0,0
2022-11-14 17:28:49+02:00,52.93,28.68,23.17,23.22,0,0
2022-11-14 17:33:51+02:00,52.89,28.2,23.2,23.22,0,0
2022-11-14 17:38:45+02:00,52.93,27.79,23.2,23.2,0,0
2022-11-14 17:43:46+02:00,52.93,27.43,23.2,23.22,0,0
2022-11-14 17:48:48+02:00,52.86,27.02,23.2,23.17,0,0
2022-11-14 17:53:50+02:00,52.79,26.73,23.22,23.15,0,0
2022-11-14 17:58:51+02:00,52.79,26.44,23.17,23.17,0,0
2022-11-14 18:03:45+02:00,52.72,26.2,23.17,23.15,0,0
2022-11-14 18:08:49+02:00,52.72,26,23.17,23.15,0,0
2022-11-14 18:13:50+02:00,52.65,25.72,23.17,23.13,0,0
2022-11-14 18:18:45+02:00,52.58,25.56,23.17,23.13,0,0
2022-11-14 18:23:46+02:00,52.58,25.29,23.17,23.13,0,0
2022-11-14 18:28:50+02:00,52.51,25.22,23.15,23.13,0,0
2022-11-14 18:33:51+02:00,52.41,25.06,23.15,23.11,0,0
2022-11-14 18:38:46+02:00,52.41,24.93,23.15,23.13,0,0
2022-11-14 18:43:47+02:00,52.37,24.73,23.15,23.15,0,0
2022-11-14 18:48:47+02:00,52.27,24.63,23.15,23.13,0,0
2022-11-14 18:53:48+02:00,52.2,24.56,23.17,23.11,0,0
2022-11-14 18:58:50+02:00,52.24,24.43,23.17,23.06,0,0
2022-11-14 19:03:51+02:00,52.06,24.36,23.17,23.08,0,0
2022-11-14 19:08:45+02:00,52.03,24.3,23.15,23.06,0,0
2022-11-14 19:13:46+02:00,52.03,24.26,23.15,23.11,0,0
2022-11-14 19:18:47+02:00,52,24.15,23.15,23.06,0,0
2022-11-14 19:23:49+02:00,51.89,24.08,23.15,23.06,0,0
2022-11-14 19:28:50+02:00,51.93,24.06,23.13,23.06,0,0
2022-11-14 19:33:51+02:00,51.79,24,23.13,23.06,0,0
2022-11-14 19:38:45+02:00,51.65,23.97,23.11,23.04,0,0
2022-11-14 19:43:46+02:00,51.72,23.93,23.13,23.06,0,0
2022-11-14 19:48:48+02:00,51.58,23.91,23.11,23.04,0,0
2022-11-14 19:51:13+02:00,51.62,23.86,23.11,23.04,0,0
2022-11-14 19:53:47+02:00,51.55,23.88,23.08,23,0,0
2022-11-14 19:58:48+02:00,51.48,23.82,23.08,23.02,0,0
2022-11-14 20:03:49+02:00,51.44,23.77,23.11,23,0,0
2022-11-14 20:08:51+02:00,51.41,23.75,23.08,23.04,0,0
2022-11-14 20:13:45+02:00,51.44,23.73,23.08,22.97,0,0
2022-11-14 20:18:47+02:00,51.34,23.68,23.08,23.02,0,0
2022-11-14 20:23:48+02:00,51.37,23.66,23.06,23,0,0
2022-11-14 20:28:49+02:00,51.2,23.68,23.04,23,0,0
2022-11-14 20:33:50+02:00,51.17,23.64,23.04,22.93,0,0
2022-11-14 20:38:45+02:00,51.06,23.6,23.02,23,0,0
2022-11-14 20:43:46+02:00,51.03,23.57,23.06,23.02,0,0
2022-11-14 20:48:47+02:00,51.03,23.6,23.04,22.97,0,0
2022-11-14 20:53:48+02:00,50.96,23.57,23.02,23,0,0
2022-11-14 20:58:50+02:00,50.96,23.55,23.02,22.97,0,0
2022-11-14 21:03:51+02:00,50.86,23.51,23.04,22.97,0,0
2022-11-14 21:08:45+02:00,50.86,23.46,23.02,22.97,0,0
2022-11-14 21:13:47+02:00,50.86,23.48,23.02,22.97,0,0
2022-11-14 21:18:48+02:00,50.83,23.51,23.02,23,0,0
2022-11-14 21:23:49+02:00,50.7,23.42,23.02,23,0,0
2022-11-14 21:28:50+02:00,50.7,23.4,23,22.93,0,0
2022-11-14 21:33:45+02:00,50.6,23.4,23.02,22.97,0,0
2022-11-14 21:38:46+02:00,50.53,23.97,22.97,22.97,0,5
2022-11-14 21:43:47+02:00,50.03,41.1,22.33,22.91,0,50
2022-11-14 21:48:48+02:00,30.39,44.11,23.22,23.4,0,275
2022-11-14 21:53:49+02:00,24.5,42.94,23.42,23.66,0,50
2022-11-14 21:58:51+02:00,24.69,40.91,23.44,23.68,0,0
2022-11-14 22:03:45+02:00,24.91,39.02,23.53,23.68,0,0
2022-11-14 22:08:46+02:00,25.18,37.28,23.51,23.6,0,0
2022-11-14 22:13:47+02:00,25.36,35.67,23.53,23.6,0,0
2022-11-14 22:18:49+02:00,25.56,34.31,23.55,23.55,0,0
2022-11-14 22:23:50+02:00,25.75,33.09,23.48,23.57,0,0
2022-11-14 22:28:45+02:00,25.97,32.09,23.55,23.6,0,0
2022-11-14 22:33:46+02:00,26.13,31.19,23.53,23.55,0,0
2022-11-14 22:38:48+02:00,26.33,30.41,23.57,23.55,0,0
2022-11-14 22:43:49+02:00,25.52,42.77,23.26,23.75,0,55
2022-11-14 22:48:50+02:00,25.43,41.86,23.4,23.71,0,0
2022-11-14 22:53:45+02:00,25.5,40.27,23.37,23.66,0,0
2022-11-14 22:58:46+02:00,25.54,38.3,23.42,23.62,0,0
2022-11-14 23:03:47+02:00,25.72,36.69,23.46,23.62,0,0
2022-11-14 23:08:48+02:00,25.72,35.17,23.42,23.64,0,0
2022-11-14 23:13:49+02:00,25.79,33.85,23.46,23.62,0,0
2022-11-14 23:18:51+02:00,25.95,32.69,23.46,23.6,0,0
2022-11-14 23:23:45+02:00,25.95,31.71,23.53,23.55,0,0
2022-11-14 23:28:46+02:00,26.08,30.83,23.53,23.55,0,0
2022-11-14 23:33:46+02:00,26.11,30.11,23.48,23.6,0,0
2022-11-14 23:38:47+02:00,26.22,29.44,23.53,23.57,0,0
2022-11-14 23:43:49+02:00,26.28,28.86,23.55,23.57,0,0
2022-11-14 23:48:50+02:00,26.33,28.34,23.55,23.53,0,0
2022-11-14 23:53:45+02:00,26.48,27.86,23.57,23.57,0,0
2022-11-14 23:57:49+02:00,26.51,27.54,23.55,23.53,0,0
2022-11-14 23:58:50+02:00,26.55,27.45,23.55,23.53,0,0
2022-11-15 00:03:45+02:00,26.55,27.11,23.53,23.51,0,0
2022-11-15 00:08:49+02:00,26.66,26.75,23.57,23.53,0,0
2022-11-15 00:13:50+02:00,26.8,26.48,23.51,23.44,0,0
2022-11-15 00:18:45+02:00,26.88,26.22,23.53,23.44,0,0
2022-11-15 00:23:46+02:00,26.91,26,23.53,23.42,0,0
2022-11-15 00:28:47+02:00,26.88,25.75,23.51,23.42,0,0
2022-11-15 00:33:49+02:00,27.02,25.54,23.51,23.42,0,0
2022-11-15 00:38:50+02:00,27.04,25.36,23.48,23.35,0,0
2022-11-15 00:43:45+02:00,27.11,25.22,23.44,23.4,0,0
2022-11-15 00:48:46+02:00,27.22,25.02,23.42,23.42,0,0
2022-11-15 00:53:47+02:00,27.31,24.84,23.46,23.37,0,0
2022-11-15 00:58:48+02:00,27.34,24.67,23.44,23.35,0,0
2022-11-15 01:03:49+02:00,27.43,24.63,23.4,23.37,0,0
2022-11-15 01:08:51+02:00,27.47,24.47,23.4,23.37,0,0
2022-11-15 01:13:45+02:00,27.52,24.36,23.4,23.37,0,0
2022-11-15 01:18:46+02:00,27.54,24.26,23.42,23.31,0,0
2022-11-15 01:23:48+02:00,27.65,24.19,23.37,23.33,0,0
